t,u,v,w
146.54,0.0282,-0.0314,0.01205
146.55,0.0317,-0.0228,0.0151
146.56,0.0136,-0.0061,0.010875
146.57,0.0136,-0.0061,0.010875
146.58,-0.0045,-0.0061,0.010875
146.59,0.0378,-0.0061,0.010875
146.6,-0.0168,-0.0061,0.010875
146.61,-0.0168,-0.006,0.010875
146.62,-0.0168,-0.006,0.010875
146.63,-0.0168,-0.0061,0.010875
146.64,-0.0168,-0.0061,0.010875
146.65,-0.0168,0.0106,0.010875
146.66,-0.0714,0.0106,0.010875
146.67,-0.0528,0.0016,0.010875
146.68,-0.053,0.0016,0.010875
146.69,-0.0528,0.0016,0.010875
146.7,-0.0343,0.0016,0.010875
146.71,-0.0275,0.0016,0.010875
146.72,-0.0294,-0.0073,0.010875
146.73,-0.0368,-0.0073,0.010875
146.74,-0.0195,-0.0026,0.010875
146.75,-0.0195,-0.0026,0.010875
146.76,-0.0195,-0.0026,0.010875
146.77,-0.0195,-0.0026,0.010875
146.78,-0.0195,-0.0026,0.010875
146.79,-0.0195,-0.0026,0.010875
146.8,-0.0195,-0.0026,0.010875
146.81,-0.0195,-0.0026,0.010875
146.82,-0.0195,0.002,0.010875
146.83,-0.0195,0.0096,0.010875
146.84,-0.011,0.0096,0.010875
146.85,-0.0022,0.0096,0.010875
146.86,-0.0352,0.0096,0.010875
146.87,-0.027,0.0096,0.010875
146.88,-0.019,0.0096,0.011
146.89,-0.019,0.0096,0.010875
146.9,-0.011,0.0096,0.00665
146.91,-0.0028,0.0173,0.00665
146.92,-0.0089,0.0173,0.004125
146.93,0.0046,0.0038,0.004125
146.94,0.0046,0.0038,0.004125
146.95,0.0046,-0.0098,0.004125
146.96,0.0181,-0.0154,0.004125
146.97,0.0134,-0.0154,0.004125
146.98,0.0087,-0.0154,0.004125
146.99,0.0119,-0.0154,0.004125
147.0,0.0119,-0.0154,0.004125
147.01,0.014,-0.0154,0.004125
147.02,0.0152,-0.0154,0.004125
147.03,-0.0041,-0.0154,0.004125
147.04,-0.0041,-0.0154,0.004125
147.05,-0.0041,-0.021,0.004125
147.06,-0.0233,-0.0098,0.004125
147.07,-0.0156,-0.0098,0.004125
147.08,-0.0156,-0.0098,0.004125
147.09,-0.0156,-0.0098,0.004125
147.1,-0.0156,-0.0098,0.004125
147.11,-0.0156,-0.0098,0.004125
147.12,-0.0156,-0.0098,0.004125
147.13,-0.0156,-0.0098,0.004125
147.14,-0.016,-0.0098,0.004125
147.15,-0.0156,-0.0098,0.004125
147.16,-0.0079,-0.0098,0.004125
147.17,0.0505,-0.0098,0.004125
147.18,0.041,-0.01,0.004
147.19,0.041,-0.0098,0.004125
147.2,0.0317,0.0014,0.0016
147.21,0.0128,-0.0016,0.0093
147.22,0.0016,-0.019,0.0093
147.23,0.0018,-0.0365,0.005625
147.24,0.0087,0.0047,0.005625
147.25,0.0057,0.0047,0.005625
147.26,0.0057,0.0047,0.005625
147.27,0.0027,0.0458,0.005625
147.28,0.0073,0.0458,0.005625
147.29,0.0073,0.0468,0.005625
147.3,0.0073,0.0468,0.005625
147.31,0.0073,0.0468,0.005625
147.32,0.0119,0.0468,0.005625
147.33,-0.0108,0.0468,0.005625
147.34,-0.011,0.047,0.005625
147.35,-0.011,0.0468,0.005625
147.36,-0.0108,0.0468,0.005625
147.37,-0.0108,0.0468,0.005625
147.38,-0.0108,0.0468,0.005625
147.39,-0.0108,0.0468,0.005625
147.4,-0.0108,0.0479,0.005625
147.41,-0.0108,0.0113,0.005625
147.42,-0.011,0.0113,0.005625
147.43,-0.0108,0.0113,0.005625
147.44,-0.011,0.0113,0.005625
147.45,-0.0108,0.0113,0.005625
147.46,-0.0108,-0.0253,0.005625
147.47,-0.0335,-0.025,0.005625
147.48,-0.0515,-0.0287,0.005625
147.49,-0.025,-0.029,0.005625
147.5,-0.025,-0.029,0.005625
147.51,-0.025,-0.0287,0.005625
147.52,-0.025,-0.0287,0.005625
147.53,-0.025,-0.031,0.005625
147.54,-0.025,-0.0324,0.005625
147.55,-0.025,-0.0369,0.005625
147.56,-0.025,-0.0369,0.005625
147.57,-0.025,-0.0369,0.005625
147.58,-0.025,-0.0369,0.005625
147.59,-0.025,-0.0369,0.005625
147.6,-0.025,-0.0369,0.005625
147.61,-0.025,-0.0369,0.005625
147.62,0.0016,-0.0369,0.005625
147.63,0.029,-0.0369,0.005625
147.64,0.023,-0.0369,0.005625
147.65,0.023,-0.0369,0.005625
147.66,0.023,-0.0369,0.005625
147.67,0.023,-0.0369,0.005625
147.68,0.023,-0.0369,0.005625
147.69,0.023,-0.0369,0.005625
147.7,0.023,-0.037,0.005625
147.71,0.023,-0.0369,0.005625
147.72,0.023,-0.0369,0.005625
147.73,0.023,-0.0414,0.005625
147.74,0.023,-0.0233,0.005625
147.75,0.023,-0.0233,0.005625
147.76,0.023,-0.0233,0.005625
147.77,0.023,-0.0233,0.005625
147.78,0.023,-0.023,0.005625
147.79,0.023,-0.0233,0.005625
147.8,0.023,-0.0233,0.005625
147.81,0.023,-0.0233,0.005625
147.82,0.017,-0.0052,0.00195
147.83,0.0152,-0.0052,-0.0030999999999999995
147.84,0.027,0.0073,-0.0030999999999999995
147.85,0.027,0.0073,-0.0030999999999999995
147.86,0.027,0.0073,-0.0030999999999999995
147.87,0.027,0.0073,-0.0030999999999999995
147.88,0.027,0.007,-0.0030999999999999995
147.89,0.027,0.0073,-0.0030999999999999995
147.9,0.027,0.0073,-0.0030999999999999995
147.91,0.0387,0.0073,-0.0030999999999999995
147.92,0.0021,0.0073,-0.0030999999999999995
147.93,-0.0085,0.0073,-0.0030999999999999995
147.94,-0.0085,0.007,-0.0030999999999999995
147.95,-0.0085,0.0073,-0.0030999999999999995
147.96,-0.0085,0.0073,-0.0030999999999999995
147.97,-0.0085,0.0073,-0.0030999999999999995
147.98,-0.0191,0.0198,-0.0030999999999999995
147.99,-0.0023,0.0198,-0.0030999999999999995
148.0,-0.0023,0.04,-0.0030999999999999995
148.01,-0.0023,0.04,-0.0030999999999999995
148.02,-0.0023,0.04,-0.0030999999999999995
148.03,0.0145,0.04,-0.0030999999999999995
148.04,-0.003,0.04,-0.0030999999999999995
148.05,-0.003,0.04,-0.0030999999999999995
148.06,-0.003,0.04,-0.0030999999999999995
148.07,-0.003,0.05,-0.0030999999999999995
148.08,-0.0204,0.0602,-0.0030999999999999995
148.09,0.0155,0.0526,-0.0030999999999999995
148.1,0.0016,0.0526,-0.0030999999999999995
148.11,0.0016,0.0526,-0.0030999999999999995
148.12,0.0016,0.045,-0.0030999999999999995
148.13,0.0016,-0.0057,-0.0030999999999999995
148.14,0.0016,-0.0057,-0.0030999999999999995
148.15,0.007,-0.0057,-0.0030999999999999995
148.16,0.0116,-0.0057,-0.0030999999999999995
148.17,0.0116,-0.0563,-0.0030999999999999995
148.18,0.0116,-0.0392,-0.0030999999999999995
148.19,0.0116,-0.022,-0.0030999999999999995
148.2,0.0116,-0.0017,-0.0030999999999999995
148.21,0.0116,-0.002,-0.0030999999999999995
148.22,0.0116,-0.0017,-0.0030999999999999995
148.23,0.0355,0.0185,-0.0030999999999999995
148.24,0.038,0.018,-0.0030999999999999995
148.25,0.0438,0.0049,-0.0030999999999999995
148.26,0.0495,0.005,-0.0030999999999999995
148.27,0.0385,0.0049,-0.0030999999999999995
148.28,0.0385,0.0049,-0.0030999999999999995
148.29,0.0385,0.0049,-0.0030999999999999995
148.3,0.0385,0.0049,-0.0030999999999999995
148.31,0.038,0.0049,-0.0030999999999999995
148.32,0.0385,-0.002,-0.0030999999999999995
148.33,0.0385,-0.0081,-0.00815
148.34,0.0275,-0.0395,-0.010775
148.35,0.0542,-0.0395,-0.010775
148.36,0.0356,-0.0395,-0.010775
148.37,0.0356,-0.04,-0.011
148.38,0.036,-0.0395,-0.010775
148.39,0.0356,-0.0395,-0.010775
148.4,0.0356,-0.0395,-0.010775
148.41,0.017,-0.0395,-0.010775
148.42,0.0028,-0.0395,-0.010775
148.43,0.0028,-0.04,-0.010775
148.44,0.0028,-0.0395,-0.0134
148.45,-0.0114,-0.071,-0.0134
148.46,-0.0111,-0.0814,-0.0162
148.47,-0.009,-0.0814,-0.0162
148.48,-0.009,-0.081,-0.0162
148.49,-0.009,-0.0814,-0.0162
148.5,-0.009,-0.0918,-0.0162
148.51,-0.0068,-0.0559,-0.0162
148.52,-0.0047,-0.0559,-0.0162
148.53,-0.0289,-0.0559,-0.0162
148.54,0.0433,-0.0559,-0.0162
148.55,-0.0079,-0.0559,-0.0162
148.56,0.0014,-0.0559,-0.0162
148.57,0.0014,-0.0559,-0.019
148.58,0.0014,-0.0559,-0.0033499999999999997
148.59,0.0014,-0.0559,-0.003
148.6,0.0014,-0.02,-0.0033499999999999997
148.61,0.0014,-0.012,-0.0033499999999999997
148.62,0.0014,-0.008,-0.0033499999999999997
148.63,0.006,-0.004,-0.0033499999999999997
148.64,0.006,-0.0178,-0.003
148.65,0.006,-0.018,-0.0033499999999999997
148.66,0.0108,-0.0178,-0.0033499999999999997
148.67,0.0037,-0.0178,-0.0033499999999999997
148.68,0.0037,-0.0316,-0.0033499999999999997
148.69,-0.0034,-0.0568,-0.0033499999999999997
148.7,0.0718,-0.0568,-0.0033499999999999997
148.71,0.029,-0.057,-0.0033499999999999997
148.72,0.029,-0.0568,-0.0033499999999999997
148.73,-0.0137,-0.0568,-0.0033499999999999997
148.74,0.0044,-0.0568,-0.0033499999999999997
148.75,0.0021,-0.0568,-0.0033499999999999997
148.76,0.016,-0.0568,-0.0033499999999999997
148.77,0.0296,-0.082,-0.0033499999999999997
148.78,0.0571,-0.072,-0.003
148.79,0.0009,-0.072,-0.0033499999999999997
148.8,0.0009,-0.0623,-0.0033499999999999997
148.81,0.0009,-0.0503,-0.0033499999999999997
148.82,0.0009,-0.0503,-0.0033499999999999997
148.83,0.0009,-0.05,-0.0033499999999999997
148.84,-0.0552,-0.0503,-0.003
148.85,-0.037,-0.0503,-0.0033499999999999997
148.86,-0.0188,-0.0503,-0.0033499999999999997
148.87,-0.0188,-0.0383,-0.0033499999999999997
148.88,-0.0188,-0.027,-0.0033499999999999997
148.89,-0.0167,-0.027,-0.0033499999999999997
148.9,-0.027,-0.027,-0.0033499999999999997
148.91,-0.027,-0.027,-0.0033499999999999997
148.92,-0.027,-0.0157,-0.0033499999999999997
148.93,-0.0374,-0.0134,-0.0033499999999999997
148.94,-0.0296,-0.011,-0.0033499999999999997
148.95,-0.0296,0.0088,-0.003
148.96,-0.03,0.009,-0.0033499999999999997
148.97,-0.0296,0.0088,-0.0033499999999999997
148.98,-0.0296,0.019,-0.0033499999999999997
148.99,-0.0296,0.0286,-0.0033499999999999997
149.0,-0.0218,0.0221,0.0123
149.01,-0.0035,0.0221,0.00295
149.02,0.0123,0.0156,-0.0064
149.03,0.0281,0.0156,-0.020775000000000002
149.04,0.0092,0.0096,-0.020775000000000002
149.05,-0.0072,0.0096,-0.020775000000000002
149.06,-0.0236,0.0037,-0.020775000000000002
149.07,-0.0256,-0.0139,-0.020775000000000002
149.08,-0.0256,-0.0139,-0.020775000000000002
149.09,-0.0256,-0.0139,-0.020775000000000002
149.1,-0.026,-0.014,-0.020775000000000002
149.11,-0.0256,-0.014,-0.020775000000000002
149.12,-0.0256,-0.014,-0.020775000000000002
149.13,-0.0276,-0.0139,-0.020775000000000002
149.14,-0.0433,-0.014,-0.020775000000000002
149.15,-0.0342,-0.0139,-0.020775000000000002
149.16,-0.0342,-0.014,-0.021
149.17,-0.0342,-0.014,-0.020775000000000002
149.18,-0.0342,-0.0139,-0.020775000000000002
149.19,-0.0342,-0.0139,-0.020775000000000002
149.2,-0.0251,-0.0315,-0.03515
149.21,-0.0296,-0.0315,-0.03455
149.22,-0.0347,-0.0427,-0.03455
149.23,-0.038,-0.0427,-0.03455
149.24,-0.038,-0.0427,-0.035
149.25,-0.038,-0.0427,-0.03455
149.26,-0.038,-0.0427,-0.03455
149.27,-0.038,-0.0427,-0.03455
149.28,-0.038,-0.0539,-0.03455
149.29,-0.038,-0.034,-0.03455
149.3,-0.038,-0.014,-0.035
149.31,-0.038,-0.0298,-0.03455
149.32,-0.038,-0.0456,-0.03455
149.33,-0.038,-0.0417,-0.03455
149.34,-0.038,-0.0417,-0.03455
149.35,-0.038,-0.0417,-0.03455
149.36,-0.038,-0.0417,-0.03395
149.37,-0.038,-0.0417,-0.028900000000000002
149.38,-0.0412,-0.0378,-0.028900000000000002
149.39,-0.0354,-0.0324,-0.028900000000000002
149.4,-0.0354,-0.027,-0.028900000000000002
149.41,-0.0295,-0.0346,-0.028900000000000002
149.42,-0.0233,-0.0424,-0.028900000000000002
149.43,-0.0233,-0.0501,-0.028900000000000002
149.44,-0.0233,-0.0522,-0.028900000000000002
149.45,-0.0171,-0.0542,-0.028900000000000002
149.46,-0.0077,-0.0522,-0.028900000000000002
149.47,-0.0074,-0.0522,-0.028900000000000002
149.48,-0.0074,-0.0503,-0.028900000000000002
149.49,-0.0074,-0.0431,-0.028900000000000002
149.5,-0.0074,-0.0431,-0.028900000000000002
149.51,-0.0074,-0.0431,-0.028900000000000002
149.52,-0.007,-0.036,-0.028900000000000002
149.53,-0.0124,-0.0256,-0.028900000000000002
149.54,-0.0124,-0.0256,-0.029
149.55,-0.012,-0.0256,-0.028900000000000002
149.56,-0.0124,-0.0152,-0.02385
149.57,-0.0178,0.0044,-0.028874999999999998
149.58,0.0035,0.0044,-0.028874999999999998
149.59,-0.0108,0.0044,-0.028874999999999998
149.6,-0.011,0.0044,-0.028874999999999998
149.61,-0.011,0.0044,-0.028874999999999998
149.62,-0.0108,0.0044,-0.028874999999999998
149.63,-0.0108,0.0044,-0.028874999999999998
149.64,-0.011,0.0044,-0.028874999999999998
149.65,-0.0108,0.0044,-0.028874999999999998
149.66,-0.025,0.0044,-0.0339
149.67,-0.0335,0.0044,-0.02355
149.68,-0.0202,0.0044,-0.02355
149.69,-0.0202,0.0239,-0.01635
149.7,-0.0202,-0.0106,-0.01635
149.71,-0.0069,-0.0106,-0.01635
149.72,-0.0014,-0.0154,-0.01635
149.73,-0.0014,-0.0154,-0.01635
149.74,-0.001,-0.0154,-0.01635
149.75,-0.0014,-0.0154,-0.01635
149.76,-0.0014,-0.0154,-0.01635
149.77,0.0042,-0.0201,-0.01635
149.78,-0.0016,-0.0492,-0.00915
149.79,-0.0075,-0.047,-0.010675
149.8,0.0071,-0.047,-0.010675
149.81,0.0042,-0.0608,-0.010675
149.82,0.0042,-0.0608,-0.010675
149.83,0.004,-0.061,-0.010675
149.84,0.0042,-0.0608,-0.010675
149.85,0.0042,-0.0608,-0.010675
149.86,0.0042,-0.068,-0.010675
149.87,0.0042,-0.0747,-0.010675
149.88,0.0042,-0.075,-0.010675
149.89,0.0042,-0.0754,-0.010675
149.9,0.004,-0.0582,-0.010675
149.91,0.004,-0.0582,-0.011
149.92,0.0042,-0.058,-0.010675
149.93,0.0042,-0.0582,-0.010675
149.94,0.0042,-0.0582,-0.010675
149.95,0.0042,-0.0411,-0.010675
149.96,0.0042,-0.0554,-0.0122
149.97,0.0013,-0.062,-0.0122
149.98,-0.004,-0.062,-0.020900000000000002
149.99,0.022,0.0001,-0.020900000000000002
150.0,-0.0602,0.0001,-0.020900000000000002
150.01,-0.0068,0.0001,-0.021
150.02,-0.0068,0.0,-0.021
150.03,-0.007,0.0,-0.020900000000000002
150.04,-0.007,0.0001,-0.020900000000000002
150.05,-0.007,0.0001,-0.021
150.06,-0.007,0.0001,-0.020900000000000002
150.07,-0.0068,0.0621,-0.020900000000000002
150.08,-0.0068,0.0223,-0.020900000000000002
150.09,-0.0068,0.0223,-0.020900000000000002
150.1,-0.0068,0.0404,-0.020900000000000002
150.11,-0.0068,0.0404,-0.020900000000000002
150.12,-0.0068,0.0404,-0.020900000000000002
150.13,-0.0068,0.0404,-0.0296
150.14,-0.0068,0.0585,-0.024300000000000002
150.15,-0.0068,0.0355,-0.024300000000000002
150.16,0.0466,0.0125,-0.024300000000000002
150.17,0.0206,-0.0076,-0.024300000000000002
150.18,0.0206,-0.0076,-0.024300000000000002
150.19,0.0206,-0.0076,-0.024300000000000002
150.2,0.0206,-0.0076,-0.024300000000000002
150.21,0.0206,-0.0076,-0.024300000000000002
150.22,-0.0055,-0.0278,-0.024300000000000002
150.23,0.0168,0.0082,-0.024300000000000002
150.24,0.0168,0.0082,-0.024300000000000002
150.25,0.0168,0.0442,-0.024300000000000002
150.26,0.0392,0.0442,-0.024300000000000002
150.27,0.0677,0.0362,-0.024300000000000002
150.28,0.04,0.0362,-0.024300000000000002
150.29,0.0117,0.036,-0.024300000000000002
150.3,0.0117,0.0362,-0.024300000000000002
150.31,0.0117,0.0362,-0.024300000000000002
150.32,0.0117,0.0362,-0.024300000000000002
150.33,0.012,0.0362,-0.024300000000000002
150.34,0.0117,0.0362,-0.024300000000000002
150.35,0.012,0.0362,-0.024300000000000002
150.36,0.012,0.0281,-0.024300000000000002
150.37,0.0117,0.0128,-0.024300000000000002
150.38,0.0117,0.0128,-0.024300000000000002
150.39,0.0117,0.0128,-0.024
150.4,0.012,0.013,-0.024
150.41,0.0117,0.0128,-0.024300000000000002
150.42,0.0117,-0.0026,-0.024300000000000002
150.43,0.0117,-0.0185,-0.024300000000000002
150.44,0.0117,-0.0185,-0.024300000000000002
150.45,0.0117,-0.0185,-0.024300000000000002
150.46,0.0117,-0.0344,-0.024300000000000002
150.47,-0.0442,-0.0332,-0.024300000000000002
150.48,-0.0395,-0.0319,-0.024300000000000002
150.49,-0.0076,-0.0373,-0.024300000000000002
150.5,-0.0076,-0.0373,-0.024300000000000002
150.51,-0.0076,-0.0428,-0.024300000000000002
150.52,-0.0076,-0.0428,-0.024300000000000002
150.53,-0.0076,-0.028,-0.024300000000000002
150.54,-0.0076,-0.028,-0.024300000000000002
150.55,-0.0076,-0.028,-0.024300000000000002
150.56,0.0242,-0.0133,-0.024300000000000002
150.57,-0.0022,-0.0097,-0.024300000000000002
150.58,-0.0022,-0.0097,-0.024
150.59,-0.0022,-0.0183,-0.024300000000000002
150.6,-0.0022,-0.0183,-0.024300000000000002
150.61,-0.0022,-0.0183,-0.024300000000000002
150.62,-0.0022,-0.0268,-0.024300000000000002
150.63,-0.0286,-0.0294,-0.024300000000000002
150.64,-0.0086,-0.0294,-0.024300000000000002
150.65,-0.0086,-0.032,-0.024300000000000002
150.66,-0.0086,-0.0207,-0.024300000000000002
150.67,-0.0086,-0.0207,-0.024300000000000002
150.68,-0.0086,-0.0207,-0.024300000000000002
150.69,-0.0086,-0.021,-0.024300000000000002
150.7,-0.009,-0.0207,-0.024300000000000002
150.71,-0.0086,-0.0093,-0.024300000000000002
150.72,0.0115,-0.0043,-0.024300000000000002
150.73,-0.0046,-0.0043,-0.024300000000000002
150.74,-0.0046,-0.004,-0.024300000000000002
150.75,-0.005,-0.0043,-0.024300000000000002
150.76,-0.0046,-0.004,-0.024300000000000002
150.77,-0.0206,-0.0043,-0.024300000000000002
150.78,-0.0249,-0.0043,-0.024300000000000002
150.79,-0.0292,0.0007,-0.024300000000000002
150.8,-0.0305,-0.0041,-0.024300000000000002
150.81,-0.0305,0.0172,-0.019
150.82,-0.0318,-0.0609,-0.01065
150.83,-0.0379,-0.046,-0.01065
150.84,-0.0301,-0.0282,-0.01065
150.85,-0.0301,-0.0282,-0.01065
150.86,-0.0301,-0.0246,-0.01065
150.87,-0.0301,-0.0246,-0.01065
150.88,-0.0223,-0.0209,-0.01065
150.89,-0.04,-0.017,-0.01065
150.9,-0.04,-0.0131,-0.01065
150.91,-0.04,-0.007,-0.011
150.92,-0.04,-0.0016,-0.01065
150.93,-0.04,0.0099,-0.01065
150.94,-0.04,-0.0164,-0.01065
150.95,-0.0576,-0.0164,-0.01065
150.96,-0.046,-0.0164,-0.01065
150.97,-0.0339,-0.0164,-0.01065
150.98,0.018,-0.0428,-0.01065
150.99,0.012,-0.0768,-0.01065
151.0,0.012,-0.1107,-0.01065
151.01,0.0067,-0.0564,-0.01065
151.02,0.001,-0.0564,-0.01065
151.03,-0.0045,-0.002,-0.0023
151.04,-0.0215,-0.0119,-0.006575
151.05,-0.0162,-0.012,-0.006575
151.06,-0.0162,-0.0119,-0.006575
151.07,-0.0162,-0.0119,-0.01085
151.08,-0.0109,-0.0219,-0.012625
151.09,-0.0204,-0.0197,-0.012625
151.1,-0.0206,-0.0146,-0.012625
151.11,-0.0206,-0.0094,-0.012625
151.12,-0.0206,-0.0127,-0.012625
151.13,-0.0206,-0.0127,-0.012625
151.14,-0.0206,-0.0127,-0.012625
151.15,-0.0206,-0.016,-0.012625
151.16,-0.0206,-0.016,-0.012625
151.17,-0.0206,-0.0174,-0.012625
151.18,-0.0206,-0.0174,-0.012625
151.19,-0.0207,-0.0188,-0.012625
151.2,-0.0231,-0.0456,-0.012625
151.21,-0.0165,-0.0456,-0.012625
151.22,-0.0165,-0.0456,-0.012625
151.23,-0.0165,-0.0456,-0.012625
151.24,-0.0165,-0.0456,-0.012625
151.25,-0.0165,-0.0724,-0.012625
151.26,-0.0099,-0.0695,-0.012625
151.27,-0.041,-0.0695,-0.012625
151.28,-0.0564,-0.0608,-0.012625
151.29,-0.0564,-0.0608,-0.012625
151.3,-0.0564,-0.0608,-0.012625
151.31,-0.0564,-0.0608,-0.012625
151.32,-0.0564,-0.0521,-0.012625
151.33,-0.0718,-0.0383,-0.012625
151.34,-0.0207,-0.0383,-0.012625
151.35,-0.0207,-0.0383,-0.012625
151.36,-0.0207,-0.0383,-0.012625
151.37,-0.0207,-0.0383,-0.012625
151.38,-0.0207,-0.0383,-0.012625
151.39,-0.021,-0.0383,-0.012625
151.4,-0.0207,-0.0383,-0.012625
151.41,-0.0207,-0.031,-0.012625
151.42,-0.0207,-0.0245,-0.012625
151.43,0.0304,-0.0316,-0.012625
151.44,0.0044,-0.0316,-0.012625
151.45,0.0044,-0.0388,-0.012625
151.46,0.0044,-0.0388,-0.012625
151.47,0.0044,-0.0282,-0.012625
151.48,0.0044,-0.0282,-0.012625
151.49,0.0044,-0.028,-0.012625
151.5,0.0044,-0.0282,-0.012625
151.51,0.0044,-0.0282,-0.012625
151.52,0.0044,-0.0282,-0.012625
151.53,0.0044,-0.0282,-0.012625
151.54,0.0044,-0.0282,-0.012625
151.55,0.0044,-0.0282,-0.012625
151.56,0.0044,-0.0282,-0.012625
151.57,0.0044,-0.0177,-0.012625
151.58,0.0044,-0.0075,-0.012625
151.59,-0.0216,-0.0131,-0.0144
151.6,-0.0498,-0.0131,-0.01315
151.61,-0.0385,-0.0127,-0.01315
151.62,-0.036,-0.0127,-0.01315
151.63,-0.036,-0.0127,-0.01315
151.64,-0.036,-0.0127,-0.01315
151.65,-0.0336,-0.0122,-0.01315
151.66,-0.0294,-0.009,-0.01315
151.67,-0.0294,-0.0066,-0.01315
151.68,-0.0253,-0.0066,-0.01315
151.69,-0.0072,-0.0066,-0.01315
151.7,-0.0072,-0.0009,-0.01315
151.71,0.0108,-0.0063,-0.01315
151.72,-0.0098,-0.0063,-0.01315
151.73,-0.0098,-0.0117,-0.0119
151.74,-0.0098,-0.0125,-0.0119
151.75,-0.0303,-0.012,-0.012150000000000001
151.76,-0.0246,-0.0279,-0.012150000000000001
151.77,-0.025,-0.028,-0.012150000000000001
151.78,-0.025,-0.0279,-0.012150000000000001
151.79,-0.0246,-0.0279,-0.012150000000000001
151.8,-0.0246,-0.0279,-0.012150000000000001
151.81,-0.0189,-0.0279,-0.012150000000000001
151.82,-0.0174,-0.0279,-0.012150000000000001
151.83,-0.0306,-0.0279,-0.012150000000000001
151.84,-0.0306,-0.0279,-0.012150000000000001
151.85,-0.0306,-0.028,-0.012150000000000001
151.86,-0.0306,-0.0279,-0.012150000000000001
151.87,-0.0306,-0.0279,-0.012150000000000001
151.88,-0.0306,-0.0279,-0.012150000000000001
151.89,-0.0306,-0.0279,-0.012150000000000001
151.9,-0.0439,-0.0279,-0.012150000000000001
151.91,-0.0342,-0.0438,-0.012150000000000001
151.92,-0.0083,-0.0077,-0.012150000000000001
151.93,-0.0086,0.0284,-0.012150000000000001
151.94,-0.0089,0.0259,-0.0124
151.95,-0.0106,-0.0042,-0.0256
151.96,-0.0124,-0.0344,-0.0256
151.97,-0.0145,-0.0344,-0.02065
151.98,-0.0202,-0.0302,-0.02065
151.99,-0.0202,-0.0302,-0.02065
152.0,-0.0258,-0.0302,-0.02065
152.01,-0.0233,-0.0302,-0.02065
152.02,-0.0233,-0.0302,-0.018
152.03,-0.0233,-0.0302,-0.0157
152.04,-0.0208,-0.026,-0.0157
152.05,-0.0311,-0.018,-0.014224999999999998
152.06,-0.0582,-0.015,-0.014224999999999998
152.07,-0.0852,-0.0124,-0.014224999999999998
152.08,0.0023,-0.0124,-0.014
152.09,-0.0161,-0.01,-0.014224999999999998
152.1,-0.0345,-0.0067,-0.014224999999999998
152.11,-0.0308,0.007,-0.014224999999999998
152.12,-0.0355,0.007,-0.014224999999999998
152.13,-0.0402,0.007,-0.014224999999999998
152.14,-0.035,0.007,-0.014224999999999998
152.15,-0.0308,0.007,-0.014224999999999998
152.16,-0.0308,0.007,-0.014224999999999998
152.17,-0.0308,0.007,-0.014224999999999998
152.18,-0.0308,0.0206,-0.01275
152.19,-0.0213,0.0206,-0.022
152.2,-0.0379,0.0438,-0.022
152.21,-0.0545,0.0438,-0.022
152.22,-0.0347,0.0438,-0.022
152.23,-0.035,0.0438,-0.022
152.24,-0.0347,0.0438,-0.022
152.25,-0.0149,0.0669,-0.03125
152.26,-0.0038,0.0682,-0.036324999999999996
152.27,0.0144,0.0696,-0.036324999999999996
152.28,0.0144,0.052,-0.036324999999999996
152.29,0.0144,0.0448,-0.036324999999999996
152.3,0.0144,0.0448,-0.036324999999999996
152.31,0.0144,0.0268,-0.036324999999999996
152.32,0.0144,0.0268,-0.036324999999999996
152.33,0.0326,0.0268,-0.036324999999999996
152.34,0.0301,0.0087,-0.036324999999999996
152.35,0.0168,0.0022,-0.036324999999999996
152.36,0.0168,0.0022,-0.036324999999999996
152.37,0.0168,0.0022,-0.036324999999999996
152.38,0.0168,0.0022,-0.036324999999999996
152.39,0.0035,0.0022,-0.036324999999999996
152.4,0.021,0.0022,-0.036
152.41,0.021,0.002,-0.036
152.42,0.021,0.0022,-0.036324999999999996
152.43,0.021,-0.0042,-0.036324999999999996
152.44,0.021,-0.0001,-0.036324999999999996
152.45,0.021,-0.0001,-0.036324999999999996
152.46,0.021,-0.0001,-0.036324999999999996
152.47,0.021,-0.0001,-0.036324999999999996
152.48,0.021,-0.0001,-0.036324999999999996
152.49,0.021,-0.0001,-0.036324999999999996
152.5,0.021,-0.0001,-0.036324999999999996
152.51,0.021,-0.0001,-0.036324999999999996
152.52,0.021,-0.0001,-0.036324999999999996
152.53,0.021,-0.0001,-0.036
152.54,0.021,0.004,-0.036324999999999996
152.55,0.021,0.0171,-0.036324999999999996
152.56,0.021,0.018,-0.036
152.57,0.021,0.0191,-0.036324999999999996
152.58,0.021,0.0191,-0.036324999999999996
152.59,0.021,0.0191,-0.036324999999999996
152.6,0.021,0.0191,-0.036
152.61,0.021,0.0191,-0.036
152.62,0.021,0.0211,-0.036324999999999996
152.63,0.021,-0.0004,-0.036324999999999996
152.64,0.021,-0.0004,-0.036324999999999996
152.65,0.021,-0.0004,-0.036
152.66,0.021,-0.0,-0.036324999999999996
152.67,0.021,-0.0004,-0.036324999999999996
152.68,0.0384,-0.0004,-0.036324999999999996
152.69,0.0138,-0.0004,-0.036324999999999996
152.7,0.0138,-0.0004,-0.036324999999999996
152.71,0.014,-0.0004,-0.036324999999999996
152.72,0.014,-0.0,-0.036324999999999996
152.73,0.0138,-0.0004,-0.0414
152.74,0.0138,-0.0004,-0.037849999999999995
