t,u,v,w,cor_u,cor_v,cor_w
12.79,0.3282,-0.01675,0.0047,73.0,76.0,73.5
12.8,0.3282,-0.01675,0.0047,73.0,76.0,73.5
12.81,0.3282,-0.01675,0.0047,73.0,76.0,73.5
12.82,0.3282,-0.01675,0.0047,73.0,76.0,73.5
12.83,0.3282,-0.01675,-0.0057,73.0,76.0,74.0
12.84,0.4142,-0.0541,0.0048,70.0,80.0,75.0
12.85,0.4021,-0.04475,0.028999999999999998,86.0,78.0,72.5
12.86,0.37729999999999997,-0.0354,0.028999999999999998,81.0,76.0,72.5
12.87,0.37729999999999997,-0.0487,0.028999999999999998,81.0,72.0,72.5
12.88,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.89,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.9,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.91,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.92,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.93,0.37729999999999997,-0.03015,0.028999999999999998,81.0,78.0,72.5
12.94,0.37729999999999997,-0.0116,0.028999999999999998,81.0,84.0,72.5
12.95,0.3525,-0.02535,0.028999999999999998,76.0,78.0,72.5
12.96,0.3557,-0.02535,0.028999999999999998,74.0,78.0,72.5
12.97,0.5845,-0.02535,0.028999999999999998,70.0,78.0,72.5
12.98,0.435,-0.02535,0.028999999999999998,75.5,78.0,72.5
12.99,0.435,-0.02535,0.028999999999999998,75.5,78.0,72.5
13.0,0.435,-0.02535,0.028999999999999998,75.5,78.0,72.5
13.01,0.435,-0.02535,0.028999999999999998,75.5,78.0,72.5
13.02,0.435,-0.0391,0.0532,75.5,72.0,70.0
13.03,0.2855,-0.010050000000000002,0.029949999999999997,81.0,84.0,83.0
13.04,0.2776,-0.010050000000000002,0.029949999999999997,78.0,84.0,83.0
13.05,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.06,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.07,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.08,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.09,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.1,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.11,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.12,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.13,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.14,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.15,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.16,0.35145000000000004,-0.010050000000000002,0.029949999999999997,87.0,84.0,83.0
13.17,0.4253,0.019,0.0067,96.0,96.0,96.0
13.18,0.4168,-0.0012499999999999994,-0.0015,89.0,83.0,86.0
13.19,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.2,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.21,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.22,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.23,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.24,0.39695,-0.0012499999999999994,-0.0015,83.5,83.0,86.0
13.25,0.39695,-0.0215,-0.0097,83.5,70.0,76.0
13.26,0.3771,0.0296,-5.0000000000000565e-05,78.0,86.0,81.5
13.27,0.3486,-0.0231,-5.0000000000000565e-05,87.0,72.0,81.5
13.28,0.35025,-0.024,-5.0000000000000565e-05,78.5,76.5,81.5
13.29,0.3519,-0.0249,-5.0000000000000565e-05,70.0,81.0,81.5
13.3,0.3751,0.00955,-5.0000000000000565e-05,79.0,79.5,81.5
13.31,0.37075,0.044,-5.0000000000000565e-05,84.0,78.0,81.5
13.32,0.37075,0.027049999999999998,0.0096,84.0,84.0,87.0
13.33,0.3664,0.0101,-0.005200000000000001,89.0,90.0,80.0
13.34,0.38055,0.0008,-0.005200000000000001,83.5,71.0,80.0
13.35,0.3947,-0.00415,-0.02,78.0,80.5,73.0
13.36,0.35385,-0.00415,-0.0133,77.5,80.5,77.0
13.37,0.35385,-0.0091,-0.0133,77.5,90.0,77.0
13.38,0.35385,0.012599999999999998,-0.0133,77.5,81.0,77.0
13.39,0.35385,0.012599999999999998,-0.0133,77.5,81.0,77.0
13.4,0.35385,0.012599999999999998,-0.0133,77.5,81.0,77.0
13.41,0.35385,0.0343,-0.0133,77.5,72.0,77.0
13.42,0.35385,0.02375,-0.0133,77.5,80.0,77.0
13.43,0.35385,0.02375,-0.0133,77.5,80.0,77.0
13.44,0.313,0.02375,-0.0133,77.0,80.0,77.0
13.45,0.3484,0.02375,-0.0133,74.0,80.0,77.0
13.46,0.3838,0.02375,-0.0133,71.0,80.0,77.0
13.47,0.4455,0.02375,-0.0133,71.0,80.0,77.0
13.48,0.4455,0.02375,-0.0133,71.0,80.0,77.0
13.49,0.5072,0.02375,-0.0133,71.0,80.0,77.0
13.5,0.42325,0.02375,-0.0133,72.5,80.0,77.0
13.51,0.42325,0.02375,-0.0133,72.5,80.0,77.0
13.52,0.3393,0.0132,-0.0133,74.0,88.0,77.0
13.53,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.54,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.55,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.56,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.57,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.58,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.59,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.6,0.3468,-0.03125,-0.0133,83.5,80.0,77.0
13.61,0.3468,-0.0757,-0.0133,83.5,72.0,77.0
13.62,0.3468,-0.028300000000000002,-0.0066,83.5,78.5,81.0
13.63,0.3543,0.0191,-0.00515,93.0,85.0,76.5
13.64,0.3236,0.02145,-0.00515,81.0,87.5,76.5
13.65,0.3378,0.02145,-0.00515,85.5,87.5,76.5
13.66,0.352,0.02145,-0.00515,90.0,87.5,76.5
13.67,0.41295,0.02145,-0.00515,86.0,87.5,76.5
13.68,0.41295,0.02145,-0.00515,86.0,87.5,76.5
13.69,0.41295,0.02145,-0.0037,86.0,87.5,72.0
13.7,0.4739,0.02145,-0.007,82.0,87.5,71.5
13.71,0.4825,0.02145,-0.007,80.5,87.5,71.5
13.72,0.4911,0.02145,-0.007,79.0,87.5,71.5
13.73,0.3871,0.02145,-0.007,70.0,87.5,71.5
13.74,0.38680000000000003,0.02145,-0.007,74.5,87.5,71.5
13.75,0.38680000000000003,0.02145,-0.007,74.5,87.5,71.5
13.76,0.38680000000000003,0.0238,-0.007,74.5,90.0,71.5
13.77,0.38680000000000003,-0.0206,-0.007,74.5,76.0,71.5
13.78,0.38680000000000003,-0.03055,-0.007,74.5,79.0,71.5
13.79,0.38680000000000003,-0.0405,-0.007,74.5,82.0,71.5
13.8,0.38680000000000003,-0.06420000000000001,-0.007,74.5,81.0,71.5
13.81,0.38680000000000003,-0.06420000000000001,-0.007,74.5,81.0,71.5
13.82,0.38680000000000003,-0.06420000000000001,-0.007,74.5,81.0,71.5
13.83,0.38680000000000003,-0.06420000000000001,-0.007,74.5,81.0,71.5
13.84,0.38680000000000003,-0.06420000000000001,-0.007,74.5,81.0,71.5
13.85,0.3865,-0.06420000000000001,-0.007,79.0,81.0,71.5
13.86,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.87,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.88,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.89,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.9,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.91,0.36050000000000004,-0.06420000000000001,-0.007,78.0,81.0,71.5
13.92,0.36050000000000004,-0.0879,-0.007,78.0,80.0,71.5
13.93,0.36050000000000004,-0.03715,-0.007,78.0,85.5,71.5
13.94,0.3345,0.0136,-0.007,77.0,91.0,71.5
13.95,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
13.96,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
13.97,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
13.98,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
13.99,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.0,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.01,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.02,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.03,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.04,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.05,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.06,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.07,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.08,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.09,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.1,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.11,0.27655,0.012549999999999999,-0.007,78.5,85.5,71.5
14.12,0.2186,0.012549999999999999,-0.007,80.0,85.5,71.5
14.13,0.40675,0.012549999999999999,-0.0103,78.5,85.5,71.0
14.14,0.40675,0.0115,-0.0027500000000000003,78.5,80.0,76.0
14.15,0.40675,0.01315,-0.0027500000000000003,78.5,78.5,76.0
14.16,0.40675,0.01315,-0.0027500000000000003,78.5,78.5,76.0
14.17,0.40675,0.01315,-0.0027500000000000003,78.5,78.5,76.0
14.18,0.5949,0.01315,-0.0027500000000000003,77.0,78.5,76.0
14.19,0.42615000000000003,0.01315,-0.0027500000000000003,79.5,78.5,76.0
14.2,0.42615000000000003,0.01315,-0.0027500000000000003,79.5,78.5,76.0
14.21,0.42615000000000003,0.0148,0.0048,79.5,77.0,81.0
14.22,0.2574,-0.0024,-0.00945,82.0,82.0,77.5
14.23,0.31455,-0.03395,-0.00945,78.0,79.5,77.5
14.24,0.31455,-0.0655,-0.00945,78.0,77.0,77.5
14.25,0.31455,-0.05595,-0.00945,78.0,81.0,77.5
14.26,0.31455,-0.05595,-0.00945,78.0,81.0,77.5
14.27,0.31455,-0.05595,-0.00945,78.0,81.0,77.5
14.28,0.31455,-0.0464,-0.00945,78.0,85.0,77.5
14.29,0.31455,-0.1107,-0.00945,78.0,87.0,77.5
14.3,0.31455,-0.0453,-0.00945,78.0,76.0,77.5
14.31,0.31455,-0.03745,-0.00945,78.0,75.0,77.5
14.32,0.31455,-0.03745,-0.00945,78.0,75.0,77.5
14.33,0.3717,-0.03745,-0.00945,74.0,75.0,77.5
14.34,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.35,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.36,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.37,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.38,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.39,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.4,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.41,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.42,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.43,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.44,0.44165,-0.03745,-0.00945,73.0,75.0,77.5
14.45,0.5116,-0.03745,-0.00945,72.0,75.0,77.5
14.46,0.4222,-0.03745,-0.00945,81.0,75.0,77.5
14.47,0.4073,-0.0296,-0.00945,76.0,74.0,77.5
14.48,0.3715,-0.00605,-0.00945,74.0,80.0,77.5
14.49,0.3614,-0.00605,-0.00945,77.0,80.0,77.5
14.5,0.3614,-0.00605,-0.00945,77.0,80.0,77.5
14.51,0.3513,-0.00605,-0.00945,80.0,80.0,77.5
14.52,0.35705,-0.00605,-0.00945,81.5,80.0,77.5
14.53,0.35705,-0.00605,-0.00945,81.5,80.0,77.5
14.54,0.35705,0.0175,-0.00945,81.5,86.0,77.5
14.55,0.3628,-0.0205,-0.00945,83.0,76.0,77.5
14.56,0.3587,-0.17905000000000001,-0.00945,79.0,74.0,77.5
14.57,0.3587,-0.17905000000000001,-0.00945,79.0,74.0,77.5
14.58,0.3587,-0.17905000000000001,-0.00945,79.0,74.0,77.5
14.59,0.3587,-0.17905000000000001,-0.00945,79.0,74.0,77.5
14.6,0.3587,-0.3376,-0.00945,79.0,72.0,77.5
14.61,0.3587,-0.15435000000000001,-0.00945,79.0,72.5,77.5
14.62,0.3546,-0.15435000000000001,-0.00945,75.0,72.5,77.5
14.63,0.3683,-0.15435000000000001,-0.00945,73.0,72.5,77.5
14.64,0.39365,-0.15435000000000001,-0.0237,72.0,72.5,74.0
14.65,0.39365,0.0289,-0.0247,72.0,73.0,72.0
14.66,0.39365,-0.0123,-0.0247,72.0,72.5,72.0
14.67,0.419,-0.0535,-0.0247,71.0,72.0,72.0
14.68,0.41505000000000003,-0.03085,-0.0247,79.0,75.5,72.0
14.69,0.41505000000000003,-0.0082,-0.0257,79.0,79.0,70.0
14.7,0.4111,-0.0495,-0.0174,87.0,83.0,77.0
14.71,0.25120000000000003,-0.0194,-0.0174,83.0,77.0,77.0
14.72,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.73,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.74,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.75,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.76,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.77,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.78,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.79,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.8,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.81,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.82,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.83,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.84,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.85,0.25120000000000003,-0.0026500000000000004,-0.0174,83.0,80.5,77.0
14.86,0.0913,-0.0026500000000000004,-0.0174,79.0,80.5,77.0
14.87,0.25145,-0.0026500000000000004,-0.0174,75.0,80.5,77.0
14.88,0.25145,0.0141,-0.0174,75.0,84.0,77.0
14.89,0.25145,-0.005750000000000001,-0.0174,75.0,82.0,77.0
14.9,0.25145,-0.005750000000000001,-0.0174,75.0,82.0,77.0
14.91,0.25145,-0.005750000000000001,-0.0174,75.0,82.0,77.0
14.92,0.4116,-0.0256,-0.0174,71.0,80.0,77.0
14.93,0.3918,-0.0215,-0.0174,83.0,83.0,77.0
14.94,0.6446,-0.04245,-0.0174,90.0,76.5,77.0
14.95,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
14.96,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
14.97,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
14.98,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
14.99,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.0,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.01,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.02,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.03,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.04,0.5597,-0.04245,-0.0174,80.5,76.5,77.0
15.05,0.5597,-0.0634,-0.0174,80.5,70.0,77.0
15.06,0.5597,-0.04575,-0.0174,80.5,71.0,77.0
15.07,0.5597,-0.04575,-0.0174,80.5,71.0,77.0
15.08,0.5597,-0.04575,-0.0174,80.5,71.0,77.0
15.09,0.4748,-0.0281,-0.0174,71.0,72.0,77.0
15.1,0.42585,-0.00845,-0.0174,73.0,79.0,77.0
15.11,0.3769,0.0112,-0.0174,75.0,86.0,77.0
15.12,0.44015,0.03205,-0.0174,78.0,83.0,77.0
15.13,0.44015,0.03205,-0.0174,78.0,83.0,77.0
15.14,0.44015,0.03205,-0.0174,78.0,83.0,77.0
15.15,0.5034,0.03205,-0.0174,81.0,83.0,77.0
15.16,0.3821,0.0529,-0.0174,73.0,80.0,77.0
15.17,-0.2808,0.1496,-0.0174,83.0,72.0,77.0
15.18,0.008899999999999991,0.0761,-0.0174,78.5,72.0,77.0
15.19,0.008899999999999991,0.0761,-0.0174,78.5,72.0,77.0
15.2,0.008899999999999991,0.0761,-0.0174,78.5,72.0,77.0
15.21,0.008899999999999991,0.0761,-0.0174,78.5,72.0,77.0
15.22,0.2986,0.0761,-0.0174,74.0,72.0,77.0
15.23,0.3457,0.0026,-0.0174,80.0,72.0,77.0
15.24,0.3645,0.0372,-0.0174,71.0,84.0,77.0
15.25,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.26,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.27,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.28,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.29,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.3,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.31,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.32,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.33,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.34,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.35,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.36,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.37,0.40065,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.38,0.4368,0.017249999999999998,-0.0174,70.0,79.0,77.0
15.39,0.29905000000000004,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.4,0.29905000000000004,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.41,0.29905000000000004,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.42,0.29905000000000004,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.43,0.29905000000000004,0.017249999999999998,-0.0174,70.5,79.0,77.0
15.44,0.1613,0.017249999999999998,-0.0174,71.0,79.0,77.0
15.45,0.2014,0.017249999999999998,-0.0174,73.5,79.0,77.0
15.46,0.2014,0.017249999999999998,-0.0174,73.5,79.0,77.0
15.47,0.2014,0.017249999999999998,-0.0174,73.5,79.0,77.0
15.48,0.2014,0.017249999999999998,-0.0174,73.5,79.0,77.0
15.49,0.2415,0.017249999999999998,-0.0174,76.0,79.0,77.0
15.5,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.51,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.52,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.53,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.54,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.55,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.56,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.57,0.36060000000000003,0.017249999999999998,-0.0174,82.5,79.0,77.0
15.58,0.36060000000000003,-0.0027,-0.0174,82.5,74.0,77.0
15.59,0.4797,-0.0021000000000000003,-0.0174,89.0,74.5,77.0
15.6,0.43174999999999997,-0.0021000000000000003,-0.0174,81.5,74.5,77.0
15.61,0.43174999999999997,-0.0015,-0.0174,81.5,75.0,77.0
15.62,0.43174999999999997,0.00615,-0.0174,81.5,77.0,77.0
15.63,0.3838,0.0138,-0.0091,74.0,79.0,84.0
15.64,0.39,-0.0174,0.0012499999999999994,71.0,98.0,81.0
15.65,0.4026,-0.044199999999999996,0.0012499999999999994,73.0,89.0,81.0
15.66,0.2799,-0.044199999999999996,0.0012499999999999994,75.0,89.0,81.0
15.67,0.32075,-0.071,0.0012499999999999994,79.5,80.0,81.0
15.68,0.32075,-0.0586,0.0012499999999999994,79.5,75.0,81.0
15.69,0.32075,-0.0586,0.0012499999999999994,79.5,75.0,81.0
15.7,0.3616,-0.0462,0.0012499999999999994,84.0,70.0,81.0
15.71,0.41469999999999996,-0.0349,0.0012499999999999994,78.5,75.0,81.0
15.72,0.41469999999999996,-0.0288,0.0012499999999999994,78.5,77.5,81.0
15.73,0.41469999999999996,-0.0227,0.0012499999999999994,78.5,80.0,81.0
15.74,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.75,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.76,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.77,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.78,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.79,0.41469999999999996,-0.024,0.0012499999999999994,78.5,84.5,81.0
15.8,0.41469999999999996,-0.0253,0.0012499999999999994,78.5,89.0,81.0
15.81,0.41469999999999996,-0.0193,0.0012499999999999994,78.5,70.0,81.0
15.82,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.83,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.84,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.85,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.86,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.87,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.88,0.41469999999999996,-0.00455,0.0012499999999999994,78.5,73.0,81.0
15.89,0.41469999999999996,0.0102,0.0012499999999999994,78.5,76.0,81.0
15.9,0.4678,-0.0152,0.0012499999999999994,73.0,75.0,81.0
15.91,0.5195000000000001,-0.02825,0.0012499999999999994,78.0,75.5,81.0
15.92,0.5712,-0.02825,0.0012499999999999994,83.0,75.5,81.0
15.93,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.94,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.95,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.96,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.97,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.98,0.47265,-0.02825,0.0012499999999999994,81.0,75.5,81.0
15.99,0.47265,-0.0413,0.0012499999999999994,81.0,76.0,81.0
16.0,0.47265,-0.023200000000000002,0.0012499999999999994,81.0,80.5,81.0
16.01,0.3741,-0.023200000000000002,0.0012499999999999994,79.0,80.5,81.0
16.02,0.4099,-0.023200000000000002,0.0012499999999999994,74.5,80.5,81.0
16.03,0.4099,-0.0051,0.0012499999999999994,74.5,85.0,81.0
16.04,0.4099,-0.0029000000000000002,0.0012499999999999994,74.5,80.5,81.0
16.05,0.4099,-0.0007,0.0012499999999999994,74.5,76.0,81.0
16.06,0.4099,0.0026,0.0012499999999999994,74.5,72.0,81.0
16.07,0.4099,0.0199,0.0012499999999999994,74.5,74.0,81.0
16.08,0.4099,0.015200000000000002,0.0012499999999999994,74.5,73.5,81.0
16.09,0.4457,0.015200000000000002,0.0012499999999999994,70.0,73.5,81.0
16.1,0.29115,0.015200000000000002,0.0012499999999999994,73.0,73.5,81.0
16.11,0.29115,0.0105,0.0012499999999999994,73.0,73.0,81.0
16.12,0.29115,0.0023000000000000004,0.0012499999999999994,73.0,73.5,81.0
16.13,0.29115,0.0023000000000000004,0.0012499999999999994,73.0,73.5,81.0
16.14,0.29115,0.0023000000000000004,0.0012499999999999994,73.0,73.5,81.0
16.15,0.29115,-0.0059,0.0012499999999999994,73.0,74.0,81.0
16.16,0.29115,-0.0381,0.0012499999999999994,73.0,74.5,81.0
16.17,0.29115,-0.0381,0.0012499999999999994,73.0,74.5,81.0
16.18,0.1366,-0.0381,0.0012499999999999994,76.0,74.5,81.0
16.19,0.2225,-0.0381,0.0012499999999999994,73.0,74.5,81.0
16.2,0.2225,-0.0381,0.0012499999999999994,73.0,74.5,81.0
16.21,0.2225,-0.0381,0.0012499999999999994,73.0,74.5,81.0
16.22,0.3084,-0.0381,0.0012499999999999994,70.0,74.5,81.0
16.23,0.36719999999999997,-0.0381,0.0012499999999999994,71.5,74.5,81.0
16.24,0.36719999999999997,-0.0703,0.0012499999999999994,71.5,75.0,81.0
16.25,0.36719999999999997,-0.04295,0.0012499999999999994,71.5,73.0,81.0
16.26,0.426,-0.04295,0.0012499999999999994,73.0,73.0,81.0
16.27,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.28,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.29,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.3,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.31,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.32,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.33,0.30795,-0.04295,0.0012499999999999994,75.0,73.0,81.0
16.34,0.1899,-0.04295,0.0012499999999999994,77.0,73.0,81.0
16.35,0.32095,-0.04295,0.0012499999999999994,76.5,73.0,81.0
16.36,0.32095,-0.04295,0.0012499999999999994,76.5,73.0,81.0
16.37,0.452,-0.04295,0.0012499999999999994,76.0,73.0,81.0
16.38,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.39,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.4,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.41,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.42,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.43,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.44,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.45,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.46,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.47,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.48,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.49,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.5,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.51,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.52,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.53,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.54,0.37395,-0.04295,0.0012499999999999994,80.0,73.0,81.0
16.55,0.37395,-0.0156,0.0012499999999999994,80.0,71.0,81.0
16.56,0.2959,-0.02145,0.0012499999999999994,84.0,70.5,81.0
16.57,0.33740000000000003,-0.02145,0.0012499999999999994,80.0,70.5,81.0
16.58,0.33740000000000003,-0.02145,0.0012499999999999994,80.0,70.5,81.0
16.59,0.33740000000000003,-0.02145,0.0012499999999999994,80.0,70.5,81.0
16.6,0.33740000000000003,-0.02145,0.0012499999999999994,80.0,70.5,81.0
