t,u,v,w
163.43,0.4038,-0.0455,-0.022
163.44,0.3518,-0.0455,-0.022
163.45,0.3518,-0.0455,-0.022
163.46,0.3518,-0.045,-0.022
163.47,0.3518,-0.0455,-0.022
163.48,0.3518,-0.0455,-0.022
163.49,0.2997,-0.0455,-0.022
163.5,0.3423,-0.0455,-0.022
163.51,0.3339,-0.0455,-0.022
163.52,0.334,-0.056,-0.022
163.53,0.334,-0.056,-0.022
163.54,0.3339,-0.0665,-0.0126
163.55,0.3256,-0.0398,-0.0068
163.56,0.3955,-0.0398,-0.0068
163.57,0.3124,-0.013,-0.0068
163.58,0.3124,0.0253,-0.0068
163.59,0.2294,-0.0112,-0.0068
163.6,0.2832,-0.0112,-0.0068
163.61,0.337,-0.0112,-0.0068
163.62,0.3366,-0.0112,-0.0068
163.63,0.3366,-0.0112,-0.0068
163.64,0.3366,-0.0477,-0.0068
163.65,0.3366,-0.0794,-0.0068
163.66,0.3366,-0.0794,-0.0068
163.67,0.3552,-0.1111,-0.001
163.68,0.3738,-0.0476,0.01565
163.69,0.304,0.016,0.01565
163.7,0.304,0.036,0.01565
163.71,0.3042,0.0111,0.016
163.72,0.3042,0.011,0.01565
163.73,0.3042,0.0111,0.0323
163.74,0.2886,0.0111,0.025
163.75,0.2729,-0.0138,0.0179
163.76,0.273,-0.0096,0.018
163.77,0.2729,-0.0053,0.0179
163.78,0.3141,-0.0058,0.0035
163.79,0.3553,-0.0103,0.0014
163.8,0.2861,-0.0258,0.0014
163.81,0.2168,-0.0414,0.0014
163.82,0.2168,-0.0072,0.0014
163.83,0.2168,0.0269,-0.0007
163.84,0.2168,-0.0258,-0.0155
163.85,0.2168,-0.0258,-0.0155
163.86,0.2168,-0.0258,-0.016
163.87,0.2168,-0.026,-0.0155
163.88,0.2245,-0.0258,-0.0155
163.89,0.2323,-0.0258,-0.0155
163.9,0.2323,-0.0258,-0.0155
163.91,0.2323,-0.0258,-0.0155
163.92,0.2323,-0.026,-0.0155
163.93,0.2323,-0.026,-0.0155
163.94,0.2323,-0.0258,-0.0155
163.95,0.2323,-0.0258,-0.0303
163.96,0.2323,-0.0258,-0.0159
163.97,0.2323,-0.0258,-0.0159
163.98,0.2323,-0.0258,-0.0159
163.99,0.2323,-0.0258,-0.0159
164,0.2323,-0.0258,-0.0159
164.01,0.2323,-0.0258,-0.0159
164.02,0.232,-0.0258,-0.0159
164.03,0.232,-0.0258,-0.0159
164.04,0.2323,-0.0258,-0.0159
164.05,0.2323,-0.026,-0.0159
164.06,0.2323,-0.0258,-0.0159
164.07,0.2323,-0.0784,-0.0159
164.08,0.2323,-0.0653,-0.0015
164.09,0.3061,-0.0522,0.0184
164.1,0.3798,-0.062,0.0184
164.11,0.3798,-0.062,0.0184
164.12,0.3798,-0.062,0.0184
164.13,0.3798,-0.062,0.0184
164.14,0.3798,-0.062,0.0184
164.15,0.3798,-0.0718,0.0184
164.16,0.3798,-0.0486,0.018
164.17,0.38,-0.049,0.018
164.18,0.3798,-0.0486,0.0184
164.19,0.3798,-0.0486,0.0184
164.2,0.38,-0.0486,0.0184
164.21,0.3798,-0.0486,0.0184
164.22,0.3798,-0.0486,0.0184
164.23,0.38,-0.0486,0.018
164.24,0.38,-0.0486,0.0184
164.25,0.3798,-0.0486,0.0184
164.26,0.3798,-0.0486,0.0184
164.27,0.3798,-0.0486,0.0184
164.28,0.3798,-0.0486,0.018
164.29,0.3798,-0.049,0.0184
164.3,0.3733,-0.0486,0.0184
164.31,0.4312,-0.0486,0.0184
164.32,0.4892,-0.0486,0.0184
164.33,0.425,-0.0486,0.0184
164.34,0.4247,-0.0486,0.0184
164.35,0.4247,-0.037,0.0184
164.36,0.4247,-0.0255,0.0184
164.37,0.4247,0.0004,0.0184
164.38,0.425,0,0.018
164.39,0.4247,0.0004,0.0184
164.4,0.4247,0.0004,0.0184
164.41,0.4247,0.0004,0.0184
164.42,0.4247,0.0004,0.0184
164.43,0.4247,0.0263,0.0184
164.44,0.4247,0.0457,0.0184
164.45,0.4247,0.0457,0.0184
164.46,0.425,0.0457,0.0184
164.47,0.4247,0.0457,0.0184
164.48,0.425,0.0457,0.0184
164.49,0.4247,0.0457,0.0184
164.5,0.3384,0.065,0.0184
164.51,0.2521,0.0326,0.0184
164.52,0.2164,0.0326,0.0184
164.53,0.2164,0.0326,0.0184
164.54,0.2164,0.0326,0.0184
164.55,0.1807,0.0326,0.0184
164.56,0.177,0.0003,0.0184
164.57,0.177,0.004,0.0184
164.58,0.177,0.004,0.0184
164.59,0.177,0.004,0.0184
164.6,0.177,0.004,0.018
164.61,0.177,0.004,0.0184
164.62,0.177,0.004,0.0184
164.63,0.1733,0.004,0.0184
164.64,0.248,0.004,0.018
164.65,0.248,0.004,0.0184
164.66,0.248,0.004,0.0184
164.67,0.248,0.004,0.0184
164.68,0.248,0.004,0.0184
164.69,0.248,0.004,0.0383
164.7,0.248,0.0077,0.0314
164.71,0.3227,-0.0084,0.01725
164.72,0.314,-0.0084,0.01725
164.73,0.306,-0.0084,0.01725
164.74,0.306,-0.0084,0.01725
164.75,0.306,-0.0084,0.01725
164.76,0.306,-0.0245,0.01725
164.77,0.306,-0.0146,0.01725
164.78,0.306,-0.0146,0.01725
164.79,0.2892,-0.0146,0.01725
164.8,0.3026,-0.0048,0.01725
164.81,0.3746,-0.0154,0.0031
164.82,0.3494,-0.0054,0.0029
164.83,0.4229,-0.0054,0.0029
164.84,0.4964,-0.0054,0.0029
164.85,0.44,-0.0054,0.0029
164.86,0.3511,-0.0054,0.0029
164.87,0.2622,-0.0054,0.0029
164.88,0.197,-0.0054,0.0029
164.89,0.2921,-0.0054,0.0029
164.9,0.3871,0.0045,0.0029
164.91,0.3871,0.0259,0.0029
164.92,0.4571,0.0259,0.0029
164.93,0.5271,0.0473,0.0029
164.94,0.477,0.0955,0.0029
164.95,0.4268,0.0801,0.0029
164.96,0.3767,0.0646,0.0029
164.97,0.3767,0.0262,0.0029
164.98,0.3767,0.0262,0.0029
164.99,0.3767,0.0262,0.0029
165,0.3765,-0.0121,0.0027
165.01,0.4227,0.0117,-0.01765
165.02,0.3474,0.0207,-0.01765
165.03,0.272,0.0207,-0.01765
165.04,0.296,0.0207,-0.01765
165.05,0.3243,0.0296,-0.01765
165.06,0.3526,0.0354,-0.01765
165.07,0.3322,0.0181,-0.01765
165.08,0.3303,0.0008,-0.01765
165.09,0.3303,-0.0012,-0.01765
165.1,0.3303,-0.0032,-0.01765
165.11,0.3303,-0.0153,-0.01765
165.12,0.3303,-0.0153,-0.01765
165.13,0.3284,-0.0274,-0.01765
165.14,0.3752,-0.0395,-0.01765
165.15,0.3752,-0.0238,-0.01765
165.16,0.3752,-0.024,-0.01765
165.17,0.3752,-0.024,-0.01765
165.18,0.3752,-0.024,-0.01765
165.19,0.3752,-0.024,-0.01765
165.2,0.3752,-0.0238,-0.01765
165.21,0.3752,-0.0082,-0.01765
165.22,0.3752,-0.0106,-0.01765
165.23,0.3752,-0.011,-0.01765
165.24,0.375,-0.0106,-0.01765
165.25,0.3752,-0.0106,-0.01765
165.26,0.3752,-0.0131,-0.01765
165.27,0.3752,0.0047,-0.01765
165.28,0.3752,0.0047,-0.01765
165.29,0.3752,0.0047,-0.01765
165.3,0.3752,0.0047,-0.01765
165.31,0.3752,0.0047,-0.01765
165.32,0.3752,0.0047,-0.01765
165.33,0.3752,0.0225,-0.01765
165.34,0.3752,-0.0116,-0.01765
165.35,0.3752,-0.0116,-0.01765
165.36,0.4219,-0.0116,-0.01765
165.37,0.3775,-0.0458,-0.01765
165.38,0.3331,-0.0676,-0.01765
165.39,0.3461,-0.046,-0.01765
165.4,0.3461,-0.046,-0.038
165.41,0.3461,-0.046,-0.00515
165.42,0.3591,-0.0243,-0.00515
165.43,0.3321,-0.0268,-0.00515
165.44,0.3321,-0.027,-0.00515
165.45,0.3321,-0.0268,-0.00515
165.46,0.3321,-0.0293,-0.00515
165.47,0.3321,-0.0252,-0.00515
165.48,0.3321,-0.0211,0.0277
165.49,0.3051,-0.0466,0.02245
165.5,0.3526,-0.0331,0.02245
165.51,0.3526,-0.0331,0.02245
165.52,0.353,-0.0331,0.02245
165.53,0.353,-0.033,0.02245
165.54,0.3526,-0.0331,0.02245
165.55,0.3526,-0.0331,0.02245
165.56,0.4,-0.0331,0.0172
165.57,0.3035,-0.0331,0.01135
165.58,0.327,-0.0196,0.01135
165.59,0.327,-0.0262,0.011
165.6,0.3505,-0.0262,0.01135
165.61,0.3505,-0.026,0.011
165.62,0.3505,-0.0262,0.01135
165.63,0.3505,-0.0327,0.0055
165.64,0.3975,-0.0255,0.0309
165.65,0.3458,0.0095,0.0309
165.66,0.3759,0.0095,0.0309
165.67,0.3759,0.0095,0.0309
165.68,0.3759,0.0095,0.0309
165.69,0.3759,0.01,0.0309
165.7,0.376,0.01,0.0309
165.71,0.376,0.01,0.031
165.72,0.3759,0.01,0.0309
165.73,0.3759,0.0095,0.0309
165.74,0.3759,0.0095,0.031
165.75,0.3759,0.0095,0.0309
165.76,0.3759,0.0095,0.031
165.77,0.376,0.027,0.0309
165.78,0.3759,0.0445,0.0309
165.79,0.406,-0.0102,0.0309
165.8,0.3717,-0.0102,0.0309
165.81,0.3373,-0.0649,0.0309
165.82,0.3854,-0.092,0.0309
165.83,0.4335,-0.1185,0.0563
165.84,0.4335,-0.0834,0.0285
165.85,0.4335,-0.0484,0.0285
165.86,0.4335,-0.0504,0.0007
165.87,0.3991,-0.0513,-0.01615
165.88,0.4536,-0.0769,-0.01615
165.89,0.4536,-0.052,-0.01615
165.9,0.4536,-0.027,-0.016
165.91,0.454,-0.005,-0.01615
165.92,0.454,-0.005,-0.01615
165.93,0.4536,0.0164,-0.01615
165.94,0.4536,-0.0201,-0.01615
165.95,0.4536,-0.0226,-0.01615
165.96,0.5081,-0.0264,-0.01615
165.97,0.427,-0.0264,-0.01615
165.98,0.427,-0.026,-0.01615
165.99,0.427,-0.0264,-0.01615
166,0.427,-0.026,-0.01615
166.01,0.427,-0.0264,-0.01615
166.02,0.427,-0.026,-0.01615
166.03,0.427,-0.026,-0.01615
166.04,0.427,-0.0264,-0.01615
166.05,0.3458,-0.0264,-0.01615
166.06,0.3673,-0.0264,-0.01615
166.07,0.3888,-0.0302,-0.01615
166.08,0.2946,-0.0285,-0.01615
166.09,0.2386,-0.028,-0.01615
166.1,0.2268,-0.0285,-0.01615
166.11,0.215,-0.028,-0.01615
166.12,0.215,-0.0285,-0.01615
166.13,0.215,-0.0268,-0.01615
166.14,0.215,-0.0491,-0.01615
166.15,0.215,-0.034,-0.01615
166.16,0.215,-0.018,-0.01615
166.17,0.215,-0.018,-0.01615
166.18,0.215,-0.018,-0.01615
166.19,0.215,-0.018,-0.01615
166.2,0.215,-0.018,-0.01615
166.21,0.215,-0.018,-0.01615
166.22,0.215,0.013,-0.01615
166.23,0.215,-0.0098,-0.01615
166.24,0.215,-0.0325,-0.01615
166.25,0.215,-0.03,-0.01615
166.26,0.215,-0.0276,-0.01615
166.27,0.215,-0.0253,-0.01615
166.28,0.215,-0.0253,-0.01615
166.29,0.215,-0.0253,-0.01615
166.3,0.2909,-0.0253,-0.01615
166.31,0.3385,-0.025,-0.016
166.32,0.3861,-0.0253,-0.01615
166.33,0.3217,-0.0253,-0.01615
166.34,0.3514,-0.0253,-0.01615
166.35,0.3514,-0.0253,-0.01615
166.36,0.3514,-0.0253,-0.01615
166.37,0.3514,-0.0253,-0.033
166.38,0.381,-0.0229,-0.0259
166.39,0.3416,-0.0343,-0.0259
166.4,0.3672,-0.0343,-0.0188
166.41,0.3929,-0.0457,-0.0148
166.42,0.4045,-0.0226,-0.0148
166.43,0.4045,0.0005,-0.0148
166.44,0.4045,-0.0206,-0.0148
166.45,0.4045,-0.0418,-0.0148
166.46,0.4045,-0.024,-0.015
166.47,0.4045,-0.024,-0.0148
166.48,0.4045,-0.0067,-0.0148
166.49,0.4045,-0.0067,-0.0148
166.5,0.4045,0.011,-0.0148
166.51,0.4045,0.0283,-0.0108
166.52,0.4161,0.0327,-0.0226
166.53,0.4925,0.0487,-0.01205
166.54,0.4183,0.0647,-0.01205
166.55,0.3442,0.0322,-0.01205
166.56,0.344,0.016,-0.012
166.57,0.344,0.016,-0.01205
166.58,0.3442,0.016,-0.01205
166.59,0.345,0.016,-0.01205
166.6,0.3453,-0.0004,-0.01205
166.61,0.3648,0.0074,-0.01205
166.62,0.3648,0.0074,-0.01205
166.63,0.3648,0.0074,-0.01205
166.64,0.3844,0.0151,-0.01205
166.65,0.4174,0.0062,-0.01205
166.66,0.4174,0.0134,-0.01205
166.67,0.4174,0.0207,-0.01205
166.68,0.4504,0.0315,-0.01205
166.69,0.4222,0.032,-0.01205
166.7,0.4222,0.0315,-0.01205
166.71,0.4222,0.0315,-0.01205
166.72,0.4222,0.0315,-0.01205
166.73,0.4222,0.0315,-0.01205
166.74,0.4222,0.0315,-0.01205
166.75,0.4222,0.0423,-0.0015
166.76,0.3941,0.0393,-0.0075
166.77,0.4045,-0.0001,-0.008
166.78,0.4045,-0.02,-0.0075
166.79,0.4045,-0.0395,-0.0075
166.8,0.4045,-0.0115,-0.0075
166.81,0.4045,-0.0115,-0.0075
166.82,0.415,0.0165,-0.0135
166.83,0.3852,0.0054,-0.0013
166.84,0.3279,-0.0124,-0.0013
166.85,0.3279,-0.0124,-0.0013
166.86,0.3279,-0.012,-0.0013
166.87,0.3279,-0.0124,-0.0013
166.88,0.3279,-0.0124,-0.0013
166.89,0.2706,-0.0124,-0.0013
166.9,0.2717,-0.0124,-0.0013
166.91,0.2717,-0.0124,0.0109
166.92,0.2717,-0.0301,-0.0059
166.93,0.2717,-0.0271,-0.0059
166.94,0.2717,-0.0241,-0.0059
166.95,0.272,-0.0458,-0.0059
166.96,0.2717,-0.0458,-0.0059
166.97,0.2717,-0.0458,-0.0059
166.98,0.2717,-0.057,-0.0059
166.99,0.2717,-0.0675,-0.0059
167,0.2728,-0.0632,-0.0059
167.01,0.2965,-0.0386,-0.0059
167.02,0.2965,-0.0386,-0.006
167.03,0.3202,-0.0386,-0.0059
167.04,0.3808,-0.0139,-0.0227
167.05,0.3533,0,-0.01045
167.06,0.3536,0.01,-0.01045
167.07,0.3536,0.0196,-0.01
167.08,0.3536,0.0196,-0.01045
167.09,0.3536,0.0196,-0.004
167.1,0.3536,0.0393,0.0018
167.11,0.3539,0.014,-0.00495
167.12,0.3529,0.01,-0.00495
167.13,0.3519,0.01,-0.00495
167.14,0.3874,0.0061,-0.0117
167.15,0.388,0.0045,-0.0169
167.16,0.3832,-0.0036,-0.0113
167.17,0.3325,-0.0036,-0.0113
167.18,0.3325,-0.0036,-0.0113
167.19,0.3325,-0.0036,-0.0113
167.2,0.3325,-0.0036,-0.0113
167.21,0.3325,-0.0036,-0.0113
167.22,0.3325,-0.0036,-0.0113
167.23,0.3325,-0.0036,-0.0113
167.24,0.3325,-0.0036,-0.0113
167.25,0.2818,-0.0116,-0.0113
167.26,0.2452,-0.0016,-0.0113
167.27,0.3304,0.0083,-0.0113
167.28,0.3304,0.017,-0.0113
167.29,0.3304,-0.0119,-0.0113
167.3,0.3304,0.0413,-0.0113
167.31,0.3304,0.0166,-0.0113
167.32,0.3304,-0.0082,-0.0113
167.33,0.4156,-0.0129,-0.0113
167.34,0.4251,-0.0129,-0.0113
167.35,0.4251,-0.0129,-0.0113
167.36,0.4251,-0.0129,-0.0113
167.37,0.4251,-0.0129,-0.0113
167.38,0.4251,-0.0129,-0.0057
167.39,0.4346,-0.0129,-0.018
167.4,0.4193,-0.0129,-0.018
167.41,0.421,-0.0129,-0.018
167.42,0.4226,-0.0129,-0.018
167.43,0.4226,-0.0129,-0.018
167.44,0.4226,-0.013,-0.018
167.45,0.423,-0.0129,-0.018
167.46,0.4226,-0.0129,-0.018
167.47,0.4226,-0.0176,-0.018
167.48,0.4226,-0.0048,-0.018
167.49,0.4226,-0.0048,-0.018
167.5,0.4258,0.0079,-0.0303
167.51,0.4673,0.0026,-0.01275
167.52,0.4238,-0.0028,-0.01275
167.53,0.4238,-0.0174,-0.013
167.54,0.4238,-0.017,-0.01275
167.55,0.4238,-0.0174,-0.01275
167.56,0.3803,-0.032,0.0048
167.57,0.3685,-0.0131,-0.0033
167.58,0.3685,-0.0131,-0.003
167.59,0.3685,-0.0131,-0.0033
167.6,0.3685,-0.0131,-0.0033
167.61,0.3685,0.0058,-0.0033
167.62,0.3685,0.0469,-0.0033
167.63,0.369,0.0129,-0.0033
167.64,0.369,0.013,-0.0033
167.65,0.369,0.013,-0.0033
167.66,0.3685,0.0129,-0.003
167.67,0.369,0.013,-0.0033
167.68,0.3685,0.0129,-0.0033
167.69,0.3685,0.0129,-0.0033
167.7,0.3685,0.0129,-0.0033
167.71,0.3685,0.0129,-0.0033
167.72,0.3685,0.0129,-0.0033
167.73,0.3685,0.0129,-0.003
167.74,0.3685,0.0129,-0.0033
167.75,0.3685,0.0129,-0.003
167.76,0.369,0.0129,-0.0033
167.77,0.3685,-0.0211,-0.0033
167.78,0.3685,-0.0421,-0.0033
167.79,0.3685,-0.0421,-0.0033
167.8,0.3685,-0.0421,-0.0033
167.81,0.3685,-0.0421,-0.0033
167.82,0.3685,-0.0421,-0.0033
167.83,0.3567,-0.063,-0.0114
167.84,0.3495,-0.0553,0.004
167.85,0.3882,-0.032,0.004
167.86,0.427,-0.032,0.004
167.87,0.427,-0.0087,0.004
167.88,0.427,0.0072,0.004
167.89,0.427,0.0231,0.004
167.9,0.427,0.0176,0.0194
167.91,0.427,0.012,0.0103
167.92,0.427,0.0042,0.0103
167.93,0.427,0.0042,0.0012
167.94,0.427,-0.0037,-0.0106
167.95,0.3433,0.0206,-0.0224
167.96,0.3962,0.0044,-0.01155
167.97,0.3962,0.0351,-0.01155
167.98,0.449,0.0066,-0.01155
167.99,0.449,0.0066,-0.01155
168,0.355,0.0066,-0.01155
168.01,0.4266,0.0066,-0.01155
168.02,0.4982,-0.0219,-0.01155
168.03,0.4312,-0.0208,-0.01155
168.04,0.3641,-0.021,-0.012
168.05,0.297,-0.021,-0.01155
168.06,0.297,-0.021,-0.01155
168.07,0.297,-0.0208,-0.01155
168.08,0.257,-0.0208,-0.01155
168.09,0.2179,-0.0198,-0.01155
168.1,0.1936,0.0284,-0.012
168.11,0.1936,0.028,-0.01155
168.12,0.194,0.028,-0.012
168.13,0.1936,0.028,-0.01155
168.14,0.194,0.028,-0.01155
168.15,0.194,0.0284,-0.01155
168.16,0.1936,0.0284,-0.01155
168.17,0.1936,0.0766,-0.0007
168.18,0.1692,0.0222,0.00555
168.19,0.2486,0.0222,0.00555
168.2,0.2486,0.0222,0.00555
168.21,0.2486,0.0222,0.00555
168.22,0.2486,0.0222,0.00555
168.23,0.2486,0.0222,0.00555
168.24,0.2486,0.022,0.00555
168.25,0.2486,0.0222,0.00555
168.26,0.2486,0.0222,0.00555
168.27,0.2486,0.0222,0.00555
168.28,0.2486,0.0222,0.00555
168.29,0.249,0.0222,0.00555
168.3,0.2486,0.0222,0.00555
168.31,0.2486,0.0222,0.00555
168.32,0.328,-0.0323,0.00555
168.33,0.385,-0.0261,0.00555
168.34,0.385,-0.0261,0.00555
168.35,0.385,-0.0261,0.00555
168.36,0.385,-0.026,0.00555
168.37,0.385,-0.0261,0.00555
168.38,0.385,-0.0261,0.00555
168.39,0.385,-0.0261,0.00555
168.4,0.385,-0.0261,0.00555
168.41,0.385,-0.026,0.006
168.42,0.385,-0.026,0.00555
168.43,0.385,-0.0261,0.00555
168.44,0.4421,-0.0198,0.00555
168.45,0.5327,0.0029,0.00555
168.46,0.4369,-0.0182,0.00555
168.47,0.341,-0.0182,0.00555
168.48,0.341,-0.0182,0.00555
168.49,0.3124,-0.0182,0.006
168.5,0.2837,-0.0182,0.00555
168.51,0.2837,-0.0182,0.00555
168.52,0.2837,-0.0182,0.00555
168.53,0.2837,-0.0182,0.00555
168.54,0.3131,-0.0393,0.0118
168.55,0.3425,-0.0276,0.01435
168.56,0.4233,-0.0276,0.01435
168.57,0.3892,-0.0276,0.01435
168.58,0.3892,-0.0276,0.0169
168.59,0.3552,-0.0276,-0.01985
168.6,0.3651,-0.0276,-0.01985
168.61,0.3651,-0.0276,-0.01985
168.62,0.3651,-0.0276,-0.01985
168.63,0.3651,-0.0159,-0.0566
168.64,0.375,-0.0068,-0.04625
168.65,0.3697,-0.0028,-0.04625
168.66,0.3697,-0.0028,-0.0359
168.67,0.3697,-0.0028,-0.05205
168.68,0.37,-0.003,-0.05205
168.69,0.3697,-0.0028,-0.05205
168.7,0.3697,-0.0028,-0.052
168.71,0.37,-0.0028,-0.05205
168.72,0.3697,-0.0028,-0.05205
168.73,0.3697,-0.0028,-0.052
168.74,0.3697,-0.0028,-0.05205
168.75,0.3697,-0.0028,-0.05205
168.76,0.3697,-0.0028,-0.052
168.77,0.3697,-0.003,-0.05205
168.78,0.3697,-0.0028,-0.0682
168.79,0.3697,-0.0028,-0.04965
168.8,0.3697,-0.0028,-0.04965
168.81,0.3697,-0.0028,-0.04965
168.82,0.3697,-0.0028,-0.04965
168.83,0.3643,0.0012,-0.04965
168.84,0.2875,-0.0163,-0.04965
168.85,0.2875,-0.0163,-0.04965
168.86,0.2875,-0.0338,-0.04965
168.87,0.2108,-0.0117,-0.04965
168.88,0.211,-0.012,-0.04965
168.89,0.211,-0.0117,-0.04965
168.9,0.211,-0.012,-0.04965
168.91,0.211,-0.0117,-0.04965
168.92,0.2113,0.0103,-0.05
168.93,0.2892,-0.0098,-0.04965
168.94,0.2892,-0.01,-0.04965
168.95,0.2892,-0.0098,-0.04965
168.96,0.3672,-0.0098,-0.04965
168.97,0.383,-0.0098,-0.04965
168.98,0.383,-0.0098,-0.05
168.99,0.383,-0.03,-0.04965
169,0.383,-0.0192,-0.04965
169.01,0.383,-0.0192,-0.04965
169.02,0.383,-0.0085,-0.04965
169.03,0.383,0.0163,-0.04965
169.04,0.383,0.016,-0.05
169.05,0.383,0.016,-0.04965
169.06,0.383,0.0163,-0.04965
169.07,0.383,0.0163,-0.05
169.08,0.383,0.0163,-0.04965
169.09,0.383,0.0163,-0.04965
169.1,0.383,0.0163,-0.04965
169.11,0.3987,0.0163,-0.04965
169.12,0.3456,0.0163,-0.04965
169.13,0.3456,0.0163,-0.04965
169.14,0.3456,0.0411,-0.04965
169.15,0.2925,0.0118,-0.04965
169.16,0.3258,0.012,-0.04965
169.17,0.3258,0.0118,-0.04965
169.18,0.3258,0.0118,-0.04965
169.19,0.3592,0.0118,-0.04965
169.2,0.3674,0.0118,-0.05
169.21,0.3674,0.012,-0.04965
169.22,0.367,0.012,-0.04965
169.23,0.367,0.0118,-0.04965
169.24,0.3674,0.0118,-0.04965
169.25,0.367,0.0118,-0.04965
169.26,0.367,0.012,-0.04965
169.27,0.3674,0.0118,-0.04965
169.28,0.3674,-0.003,-0.04965
169.29,0.3674,-0.003,-0.04965
169.3,0.3757,-0.0174,-0.04965
169.31,0.2814,-0.0579,-0.04965
169.32,0.3629,-0.036,-0.04965
169.33,0.4444,-0.036,-0.04965
169.34,0.4444,-0.0142,-0.04965
169.35,0.4444,0.0021,-0.04965
169.36,0.4444,0.0184,-0.04965
169.37,0.4073,0.0074,-0.04965
169.38,0.3971,-0.0035,-0.04965
169.39,0.3971,-0.0192,-0.04965
169.4,0.3971,-0.0192,-0.04965
169.41,0.3971,-0.0192,-0.04965
169.42,0.3971,-0.019,-0.04965
169.43,0.3971,-0.019,-0.04965
169.44,0.3971,-0.0192,-0.04965
169.45,0.3971,-0.0192,-0.04965
169.46,0.397,-0.0192,-0.04965
169.47,0.3971,-0.0349,-0.04965
169.48,0.3971,-0.0081,-0.04965
169.49,0.3869,-0.01,-0.04965
169.5,0.3752,-0.01,-0.0311
169.51,0.3635,-0.012,-0.0223
169.52,0.3318,-0.01,-0.0223
169.53,0.3859,-0.01,-0.0223
169.54,0.3859,-0.01,-0.0223
169.55,0.3859,-0.01,-0.0223
169.56,0.413,-0.01,-0.0223
169.57,0.44,-0.01,-0.0223
169.58,0.4602,-0.01,-0.0223
169.59,0.3675,-0.01,-0.0223
169.6,0.3909,-0.01,-0.022
169.61,0.3909,-0.01,-0.022
169.62,0.3909,-0.01,-0.022
169.63,0.391,-0.01,-0.0223
169.64,0.3909,-0.0081,-0.0223
169.65,0.4142,-0.0075,-0.0135
169.66,0.4177,-0.0394,-0.0303
169.67,0.426,-0.0124,-0.0303
169.68,0.426,-0.0494,-0.0303
169.69,0.426,-0.026,-0.0303
169.7,0.426,-0.0025,-0.0303
169.71,0.4343,0.0023,-0.0303
169.72,0.4656,0.0023,-0.0303
169.73,0.4656,0.0023,-0.0303
169.74,0.4968,0.0023,-0.0303
169.75,0.4804,0.0023,-0.0303
169.76,0.4641,0.0023,-0.0303
169.77,0.5118,0.002,-0.0303
169.78,0.5118,0.0023,-0.0303
169.79,0.5118,0.002,-0.0303
169.8,0.5118,0.002,-0.0303
169.81,0.512,0.0023,-0.03
169.82,0.512,0.0023,-0.0303
169.83,0.5118,0.0023,-0.0303
169.84,0.5118,0.0023,-0.0303
169.85,0.5118,0.002,-0.0303
169.86,0.512,0.0023,-0.0303
169.87,0.5118,0.0023,-0.0303
169.88,0.5118,0.0023,-0.0303
169.89,0.5118,0.0071,-0.0303
169.9,0.5118,-0.0175,-0.0303
169.91,0.5118,-0.0145,-0.0303
169.92,0.5118,-0.0145,-0.0303
169.93,0.5118,-0.0115,-0.0471
169.94,0.5594,-0.0028,-0.0512
169.95,0.5017,0.0059,-0.0553
169.96,0.444,0.0152,-0.04615
169.97,0.3863,0.0152,-0.037
169.98,0.3287,0.0152,-0.0311
169.99,0.3287,0.0152,-0.0311
170,0.3287,0.0152,-0.0311
170.01,0.3353,0.0152,-0.0311
170.02,0.3419,0.0246,-0.0311
170.03,0.3419,0.0382,-0.0311
170.04,0.3419,0.038,-0.0311
170.05,0.3419,0.038,-0.0311
170.06,0.3419,0.0382,-0.031
170.07,0.342,0.0382,-0.0311
170.08,0.3419,0.0382,-0.0311
170.09,0.342,0.0382,-0.0311
170.1,0.3419,0.0382,-0.0311
170.11,0.3485,0.0382,-0.0252
170.12,0.3374,0.0517,-0.02365
170.13,0.3587,0.0125,-0.02365
170.14,0.3587,0.0006,-0.02365
170.15,0.3587,0.0006,-0.02365
170.16,0.3587,0.0006,-0.02365
170.17,0.3587,-0.0114,-0.02365
170.18,0.3587,-0.0051,-0.02365
170.19,0.3587,0.0248,-0.02365
170.2,0.3587,0.0248,-0.02365
170.21,0.3587,0.0548,-0.02365
170.22,0.3587,0.0321,-0.02365
170.23,0.38,0.0321,-0.0221
170.24,0.3848,0.0094,-0.0195
170.25,0.3848,0.012,-0.0195
170.26,0.3896,0.0147,-0.0195
170.27,0.3919,0.0208,-0.0195
170.28,0.406,0.0431,-0.0195
170.29,0.406,0.0152,-0.0195
170.3,0.406,0.0152,-0.0195
170.31,0.406,0.0152,-0.0195
170.32,0.406,0.0152,-0.0195
170.33,0.406,-0.0126,-0.0169
170.34,0.42,0.0064,-0.02465
170.35,0.3736,0.0064,-0.02465
170.36,0.3273,0.0064,-0.02465
170.37,0.3273,0.0064,-0.02465
170.38,0.3273,0.0064,-0.02465
170.39,0.3273,0.0255,-0.02465
170.4,0.3273,0.008,-0.02465
170.41,0.327,-0.0104,-0.02465
170.42,0.3273,-0.0104,-0.02465
170.43,0.3592,-0.0104,-0.02465
170.44,0.3634,-0.0104,-0.02465
170.45,0.2832,-0.0104,-0.02465
170.46,0.3458,-0.0104,-0.025
170.47,0.4084,-0.01,-0.025
170.48,0.471,-0.01,-0.02465
170.49,0.471,-0.0104,-0.025
170.5,0.471,-0.0104,-0.025
170.51,0.5335,-0.0104,-0.02465
